Text,Label
does visa charge transaction fees in the uk,58
give me some options on what to cook for dinner,90
i would like a block put on my chase account asap,116
i'll pass,41
what are the gps coordinates where i am located,14
how do i change the oil for my car,33
what mexican restaurant within 5 miles has the best reviews,22
i'd like some suggestions on where to go on my vacation this year,29
please inform regarding the procedure to cash in my rewards for my citibank card,111
let me know the list of transaction on my first hawaiian bank,100
put the lights on low,72
can you call me bobby instead of bob,89
could you tell me the status of my frontier flight,80
what sort of health benefits do i have,48
where were you before,64
what's the best place for some thai in new york city,22
can you call alexa,91
divide 100 by 12,50
when will my next paycheck be coming,75
how do you spend your spare time,74
what is the latest date that i can pay my direct tv bill this month,65
dial sarah,91
i need a hotel room for 4 people from may 3 to may 5 in boston,118
show me my next day off,59
please set timer for 4 pm,2
will you flip a coin,35
i want to hear more about how i can use my credit card points,111
how much is my internet bill,110
"who do i go to, to transfer my 401k",109
i would like to apply for a new credit card,60
how many ounces in a liter,44
if i'm in portland can i still use my card without getting charged extra,58
i want assistance with my utility bill,51
list the steps for applying for an american express card,60
what type of pet do you have,82
it was great talking to you,119
what's the routing number for my current checking,52
how many euros can i exchange for 200 yen,87
how much are taxes on this,16
when was i paid most recently,75
will you make sure robert has a reservation at ruth's steakhouse,83
can you tell me if your a bot,37
what is let it be mean,6
i need help acquiring new insurance,62
blank out my todo list,17
is flight dl123 going to arrive on time,80
turn down volume,66
when will i need my next oil change,36
"i have credit card points, how do i redeem them",111
do i have any meetings today between 8 and 9,63
i need help changing my pin,40
is cleaning the kitchen coming up on my list of things i have to do today,53
tell me an axolotl fact,30
what's my meaning in life,25
help me find the chase routing number,52
make changes to the name of the ai,103
could you increase the speaker volume please,66
what's my current reward balance on my amex card,93
can you tell me what 30% off 279 is,50
when does my current job have the next official paid holiday,59
"i would like to know if there are any fees for using my capital one card in london, england",58
i would say that the statement is definitely false,41
can i substitute milk for water,49
i would appreciate it if you help me turn the car on,72
"at four, how much business does georgio have",77
i wanna know where the w2 is,98
what are the nutrition facts for a rodeo cheese burger at burger king,81
"if i use my card in x, will there be a charge",58
i want a new insurance plan,62
how many kilos are in 100 pounds,44
what time am i meeting with john,63
do you know my credit score,54
what company sponsored you,5
can you tell me your hobbies,74
please block my discover account immediately,116
tell me the last time i had my car checked out at sam's repair shop,99
can i get a jeep to rent in bangor from the first of the month to a week after the first,21
i want to be switched back to my factory settings,19
how do i report my lost card,95
redeem credit card points,111
what sort of fuel should i use for this car,38
what's the artist's name of this song,108
will i be charged if i use my card in japan,58
put this song in vibes playlist,55
how are the burgers at carl jr's,86
how long do i cook the chicken roast,105
what is the current song,108
will i run out of gas before i get to sioux falls,42
"in bst timezone, what time is it",94
can you roll a dice with 6 sides,20
please find the receipt date for my last paycheck,75
can you assist me to convert kilos to pounds,44
i need to know how to jump start my car,102
i'm low on mouthwash so create an order for me,7
how much am i making at my job,92
where is my order,13
"could you submit a pto request for me for dates april 21 to 30, please",45
